110           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00625545    0.217517     2.47036      12.298     33.4962     57.7381     70.8797      66.509     50.0308     30.5063     15.7137     6.80405     2.52247    0.792022    0.256662   0.0620513   0.0164646   0.0161445   0.0967096    0.227857    0.606453     1.58994     3.41914     6.24366     9.88511     13.2895      14.495      13.601     10.7367     6.81502     3.80481     1.82595    0.709784    0.279429    0.349064     1.06902     3.31779     8.19954     16.5725     27.2209     36.5472     40.7787     37.4317     28.3719     17.9921     9.42507     4.17177     1.68663      1.0173      1.8824     4.19061     7.64418     11.7192     14.6587     15.1385     12.8267     9.08858     5.58488     3.14441     2.29669
120           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00625545    0.236087     2.71239     13.3976     36.4052     63.1017     77.4731     72.4412     54.5986     33.2606     17.1338     7.42691      2.7675    0.858971    0.270149   0.0631853   0.0164646   0.0161445   0.0975708    0.243551    0.655719     1.73546     3.66678     6.81874     10.8186     14.5067     15.8571     14.8533     11.7394      7.4353     4.13321      1.9649    0.763177    0.302474    0.382725     1.16454     3.59857     8.91719     18.0061     29.7106      39.967     44.5539     40.8589     30.9653     19.5836     10.2396     4.53558     1.84453     1.10379     2.02372     4.54919     8.35987     12.7797     15.9983     16.5731     14.0165     9.91377     6.08139     3.40142     2.49578
130           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00625545    0.246766     2.92523     14.5418     39.4803     68.3923     83.9121      78.324     59.1681     36.1061     18.5557     8.06413     2.99696    0.925691    0.286815   0.0686073   0.0175588   0.0170359    0.101749    0.260386    0.719479     1.86068     3.96074     7.42804     11.7367     15.7077     17.1893     16.0625     12.6815     8.06471     4.49804     2.13435    0.828251    0.325176    0.417732     1.25953     3.88968     9.62107     19.5068      32.138     43.3543     48.3072     44.3068     33.5741     21.1764     11.0617     4.90324     1.99412      1.2064     2.18998     4.91597     9.07227     13.8401     17.3372     17.9305     15.2049     10.7606     6.56844     3.69124     2.70896
140           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00625545    0.265653     3.20711     15.6463     42.4115     73.6484     90.3912     84.3631      63.714     38.9133     19.9347     8.70833      3.2418    0.997693    0.310979   0.0762441   0.0197643   0.0196772    0.114093     0.30252    0.791277     2.04007     4.28557     8.04087     12.6382      16.842     18.4189     17.2223     13.6327     8.71749     4.88522     2.32845    0.910033    0.359334    0.453851     1.37031     4.21718     10.3761     21.0376     34.6229     46.6295     51.9198      47.686     36.1069     22.8661     11.9634     5.29294      2.1454     1.33005     2.37231     5.30747      9.7945     14.9318     18.6183     19.2324     16.3592     11.5688     7.08601     4.00517     2.96379
150           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00625545    0.290973     3.43735     16.7526     45.4765      78.856     96.8301     90.4317     68.2672     41.6066     21.3906     9.32448     3.48594     1.09342    0.342069   0.0796993   0.0223973   0.0211794     0.12422    0.333353    0.880073     2.24384     4.65118     8.62031     13.4595     17.9897     19.6832     18.4121     14.5667     9.34707     5.25706      2.5208     1.00165    0.404363    0.503619     1.52187     4.57864     11.1483      22.536     37.0683     49.9184     55.5495     50.9787     38.6435      24.498     12.8412     5.72149      2.3444     1.45851     2.55714     5.69422     10.5015     16.0084     19.9509      20.569     17.4925     12.3933      7.6001     4.31486     3.22776
160           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00821859    0.321236     3.68926     17.8062     48.4621     84.0937     103.284     96.5798     72.9258     44.3244     22.7245     9.94705     3.71902      1.1761    0.367978   0.0863438   0.0223973   0.0229622    0.134188    0.359654    0.941268     2.39682     4.96006     9.20677     14.3593     19.2182     20.9574     19.6015     15.5166     9.99795     5.61896     2.68978     1.06324    0.440209    0.542668     1.63288     4.88964     11.8953     24.0322     39.4959     53.1965     59.2963     54.3962     41.2227      26.134      13.718     6.10324     2.49247     1.55848     2.72842     6.07697        11.2     17.0422     21.3224      21.937     18.6399     13.1883     8.12156     4.61883     3.46984
170           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00895061    0.342595     3.91075     18.9248     51.5383     89.3172     109.907     102.425     77.4391      47.096     24.1538     10.5848     3.96177      1.2591    0.393721   0.0938035   0.0255261   0.0246625    0.139403    0.375964    0.998065      2.5709     5.31023     9.81423     15.2849     20.3645     22.2203     20.7669     16.4786      10.617     5.99961      2.8916     1.13272    0.467861     0.57391     1.72542     5.19571     12.6575     25.5243     42.0069     56.5694     62.9173     57.7445     43.8267      27.759     14.5686     6.50321     2.65385     1.65767     2.90358     6.47997     11.9486     18.0817     22.6355     23.2657     19.7899     14.0076      8.6339     4.93124     3.70055
180           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00941644    0.364841      4.1309     20.0332     54.5461     94.6443     116.452     108.458     81.7691     49.8123     25.6731     11.2163     4.19353     1.36024    0.430986     0.10105   0.0255261   0.0279475    0.146149    0.402589       1.063     2.76363     5.67079     10.4367     16.1953     21.4995     23.4127     21.9414     17.4314     11.2467      6.3512     3.10278     1.22317    0.508222    0.614621     1.84074      5.5173     13.4218      27.089     44.4953     59.9158     66.5124     61.0198     46.3268     29.4028      15.471     6.92972     2.84236     1.77698     3.10089     6.89089      12.702     19.1794     23.8829     24.5357     20.9046     14.8218     9.17061     5.26876      3.9973
190           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0   0.0114794    0.388291     4.34667     21.1779     57.6039     99.8264     122.864     114.601     86.2335      52.615     27.0909     11.8272     4.44352     1.43777    0.455094    0.109361   0.0289626   0.0298789      0.1613    0.425236     1.13586     2.93069     6.03019     11.0424     17.1063      22.618     24.6934     23.1232     18.3189     11.8799     6.74244     3.28251     1.32033    0.557151    0.654201     1.95093     5.80297     14.1765     28.5586     46.9792     63.2937     70.1799     64.4222     48.8744     31.0049     16.3326     7.33203       3.017     1.88452      3.2892     7.29346     13.4207     20.2463     25.1832     25.8585     21.9978     15.6618     9.72202      5.5801     4.24648
200           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0   0.0141413    0.412154     4.54084     22.2761     60.7027      105.13     129.301     120.599     90.7165     55.4029     28.4785     12.4675     4.68154     1.54415    0.486735    0.115243   0.0303817   0.0311665    0.169545      0.4413     1.19096      3.0996     6.37168     11.6859     18.0138     23.7678     25.9068     24.3345      19.241     12.5347      7.1174     3.46986     1.39569    0.595361    0.697253     2.06196     6.11733      14.946     30.0791     49.5049     66.5808     73.7762     67.7527     51.4273     32.6465     17.2137     7.75017      3.1979     2.00552     3.47296     7.67871     14.1357     21.3225     26.5117     27.1875      23.113     16.4864     10.2259     5.89859     4.50032
