                           289                        -0.608                     -0.328078                          -nan
                           290                       -0.5272                     -0.329133                          -nan
                           291                       -0.5256                     -0.330184                          -nan
                           292                       -0.3672                     -0.330918                          -nan
                           293                       -0.2816                     -0.331482                          -nan
                           294                       -0.2016                     -0.331885                          -nan
                           295                       -0.5232                     -0.332931                          -nan
                           296                        -0.604                     -0.334139                          -nan
                           297                       -0.6872                     -0.335514                          -nan
                           298                        -0.688                      -0.33689                          -nan
                           299                       -0.6864                     -0.338262                          -nan
                           300                       -0.6064                     -0.339475                          -nan
                           301                       -0.5248                     -0.340525                          -nan
                           302                       -0.6888                     -0.341902                          -nan
                           303                       -0.6888                      -0.34328                          -nan
                           304                       -0.4424                     -0.344165                          -nan
                           305                       -0.5208                     -0.345206                          -nan
                           306                       -0.4416                      -0.34609                          -nan
                           307                       -0.5224                     -0.347134                          -nan
                           308                       -0.6032                     -0.348341                          -nan
                           309                       -0.5224                     -0.349386                          -nan
                           310                       -0.5208                     -0.350427                          -nan
                           311                       -0.4408                     -0.351309                          -nan
                           312                       -0.3584                     -0.352026                          -nan
                           313                       -0.4368                     -0.352899                          -nan
                           314                        -0.596                     -0.354091                          -nan
                           315                       -0.5968                     -0.355285                          -nan
                           316                       -0.5184                     -0.356322                          -nan
                           317                       -0.4384                     -0.357198                          -nan
                           318                         -0.52                     -0.358238                          -nan
                           319                       -0.4376                     -0.359114                          -nan
                           320                         -0.52                     -0.360154                          -nan
                           321                       -0.5184                      -0.36119                          -nan
                           322                         -0.52                      -0.36223                          -nan
                           323                       -0.6008                     -0.363432                          -nan
                           324                        -0.604                      -0.36464                          -nan
                           325                       -0.7648                      -0.36617                          -nan
                           326                       -0.5224                     -0.367214                          -nan
                           327                        -0.444                     -0.368102                          -nan
                           328                        -0.444                      -0.36899                          -nan
                           329                        -0.284                     -0.369558                          -nan
                           330                        -0.524                     -0.370606                          -nan
                           331                       -0.4448                     -0.371496                          -nan
                           332                       -0.6112                     -0.372718                          -nan
                           333                       -0.7736                     -0.374266                          -nan
                           334                       -0.7728                     -0.375811                          -nan
                           335                       -0.7736                     -0.377358                          -nan
                           336                       -0.6904                     -0.378739                          -nan
                           337                       -0.6888                     -0.380117                          -nan
                           338                       -0.6888                     -0.381494                          -nan
                           339                       -0.6072                     -0.382709                          -nan
                           340                       -0.5256                      -0.38376                          -nan
                           341                       -0.6064                     -0.384973                          -nan
                           342                       -0.6048                     -0.386182                          -nan
                           343                       -0.6032                     -0.387389                          -nan
                           344                       -0.5192                     -0.388427                          -nan
                           345                       -0.7592                     -0.389946                          -nan
                           346                       -0.5976                     -0.391141                          -nan
                           347                       -0.5224                     -0.392186                          -nan
                           348                       -0.6848                     -0.393555                          -nan
                           349                       -0.6024                      -0.39476                          -nan
                           350                       -0.5232                     -0.395806                          -nan
                           351                        -0.684                     -0.397174                          -nan
                           352                       -0.6048                     -0.398384                          -nan
                           353                       -0.6064                     -0.399597                          -nan
                           354                       -0.6848                     -0.400966                          -nan
                           355                       -0.5248                     -0.402016                          -nan
                           356                       -0.7632                     -0.403542                          -nan
                           357                        -0.524                      -0.40459                          -nan
                           358                       -0.6848                      -0.40596                          -nan
                           359                        -0.684                     -0.407328                          -nan
                           360                       -0.6848                     -0.408698                          -nan
                           361                       -0.6848                     -0.410067                          -nan
                           362                        -0.444                     -0.410955                          -nan
                           363                        -0.608                     -0.412171                          -nan
                           364                       -0.8496                      -0.41387                          -nan
                           365                       -0.6896                      -0.41525                          -nan
                           366                       -0.7696                     -0.416789                          -nan
                           367                       -0.7704                      -0.41833                          -nan
                           368                       -0.8496                     -0.420029                          -nan
                           369                       -0.7688                     -0.421566                          -nan
                           370                       -0.5296                     -0.422626                          -nan
                           371                       -0.7736                     -0.424173                          -nan
                           372                        -0.532                     -0.425237                          -nan
                           373                       -0.5296                     -0.426296                          -nan
